user_id,Date,touchpoint,Journey Number,User-Journey,Row
a100005966,2018-01-13,Facebook,1,a100005966-1,1
a100005966,2018-01-15,Email,1,a100005966-1,2
a100005967,2018-01-13,House Ads,1,a100005967-1,1
a100005967,2018-01-15,Email,1,a100005967-1,2
a100005968,2018-01-13,House Ads,1,a100005968-1,1
a100005968,2018-01-15,Email,1,a100005968-1,2
a100005969,2018-01-13,House Ads,1,a100005969-1,1
a100005969,2018-01-15,Email,1,a100005969-1,2
a100005970,2018-01-14,Push,1,a100005970-1,1
a100005970,2018-01-15,Email,1,a100005970-1,2
a100005971,2018-01-14,Facebook,1,a100005971-1,1
a100005971,2018-01-15,Email,1,a100005971-1,2
a100005972,2018-01-14,Instagram,1,a100005972-1,1
a100005972,2018-01-15,Email,1,a100005972-1,2
a100005973,2018-01-14,Instagram,1,a100005973-1,1
a100005973,2018-01-15,Email,1,a100005973-1,2
a100005974,2018-01-14,Facebook,1,a100005974-1,1
a100005974,2018-01-15,Email,1,a100005974-1,2
a100005975,2018-01-14,House Ads,1,a100005975-1,1
a100005975,2018-01-15,Email,1,a100005975-1,2
a100005976,2018-01-14,House Ads,1,a100005976-1,1
a100005976,2018-01-15,Email,1,a100005976-1,2
a100005977,2018-01-15,House Ads,1,a100005977-1,1
a100005977,2018-01-15,Email,1,a100005977-1,2
a100005978,2018-01-15,Email,1,a100005978-1,1
a100005978,2018-01-15,Push,1,a100005978-1,2
a100005979,2018-01-15,Facebook,1,a100005979-1,1
a100005979,2018-01-15,Email,1,a100005979-1,2
a100005980,2018-01-15,Instagram,1,a100005980-1,1
a100005980,2018-01-15,Email,1,a100005980-1,2
a100005981,2018-01-15,Email,1,a100005981-1,1
a100005981,2018-01-15,Instagram,1,a100005981-1,2
a100005982,2018-01-15,Facebook,1,a100005982-1,1
a100005983,2018-01-15,House Ads,1,a100005983-1,1
a100005984,2018-01-16,House Ads,1,a100005984-1,1
a100005985,2018-01-16,House Ads,1,a100005985-1,1
a100005986,2018-01-16,Push,1,a100005986-1,1
a100005987,2018-01-16,Facebook,1,a100005987-1,1
a100005988,2018-01-16,Instagram,1,a100005988-1,1
a100005989,2018-01-16,Instagram,1,a100005989-1,1
a100005990,2018-01-16,Facebook,1,a100005990-1,1
a100005991,2018-01-17,House Ads,1,a100005991-1,1
a100005992,2018-01-17,House Ads,1,a100005992-1,1
a100005993,2018-01-17,House Ads,1,a100005993-1,1
a100005994,2018-01-17,Push,1,a100005994-1,1
a100005995,2018-01-17,Facebook,1,a100005995-1,1
a100005996,2018-01-17,Instagram,1,a100005996-1,1
a100005997,2018-01-17,Instagram,1,a100005997-1,1
a100005998,2018-01-18,Facebook,1,a100005998-1,1
a100005999,2018-01-18,House Ads,1,a100005999-1,1
a100006000,2018-01-18,House Ads,1,a100006000-1,1
a100006001,2018-01-18,House Ads,1,a100006001-1,1
a100006002,2018-01-18,Push,1,a100006002-1,1
a100006003,2018-01-18,Facebook,1,a100006003-1,1
a100006004,2018-01-18,Instagram,1,a100006004-1,1
a100006005,2018-01-19,Instagram,1,a100006005-1,1
a100006006,2018-01-19,Facebook,1,a100006006-1,1
a100006007,2018-01-19,House Ads,1,a100006007-1,1
a100006008,2018-01-19,House Ads,1,a100006008-1,1
a100006009,2018-01-19,House Ads,1,a100006009-1,1
a100006010,2018-01-19,Push,1,a100006010-1,1
a100006011,2018-01-19,Facebook,1,a100006011-1,1
a100006012,2018-01-20,Instagram,1,a100006012-1,1
a100006013,2018-01-20,Instagram,1,a100006013-1,1
a100006014,2018-01-20,Facebook,1,a100006014-1,1
a100006015,2018-01-20,House Ads,1,a100006015-1,1
a100006016,2018-01-20,House Ads,1,a100006016-1,1
a100006017,2018-01-20,House Ads,1,a100006017-1,1
a100006018,2018-01-20,Push,1,a100006018-1,1
a100006019,2018-01-21,Facebook,1,a100006019-1,1
a100006020,2018-01-21,Instagram,1,a100006020-1,1
a100006021,2018-01-21,Instagram,1,a100006021-1,1
a100006022,2018-01-26,Facebook,1,a100006022-1,1
a100006023,2018-01-26,House Ads,1,a100006023-1,1
a100006024,2018-01-27,House Ads,1,a100006024-1,1
a100006025,2018-01-27,House Ads,1,a100006025-1,1
a100006026,2018-01-27,Push,1,a100006026-1,1
a100006027,2018-01-27,Facebook,1,a100006027-1,1
a100006028,2018-01-27,Instagram,1,a100006028-1,1
a100006029,2018-01-27,Instagram,1,a100006029-1,1
a100006030,2018-01-27,Facebook,1,a100006030-1,1
a100006031,2018-01-28,House Ads,1,a100006031-1,1
a100006032,2018-01-28,House Ads,1,a100006032-1,1
a100006033,2018-01-28,House Ads,1,a100006033-1,1
a100006034,2018-01-28,Push,1,a100006034-1,1
a100006035,2018-01-28,Facebook,1,a100006035-1,1
a100006036,2018-01-28,Instagram,1,a100006036-1,1
a100006037,2018-01-28,Instagram,1,a100006037-1,1
a100006038,2018-01-29,Facebook,1,a100006038-1,1
a100006039,2018-01-29,House Ads,1,a100006039-1,1
a100006040,2018-01-29,House Ads,1,a100006040-1,1
a100006041,2018-01-29,House Ads,1,a100006041-1,1
a100006042,2018-01-29,Push,1,a100006042-1,1
a100006043,2018-01-29,Facebook,1,a100006043-1,1
a100006044,2018-01-29,Instagram,1,a100006044-1,1
a100006045,2018-01-30,Instagram,1,a100006045-1,1
a100006046,2018-01-30,Facebook,1,a100006046-1,1
a100006047,2018-01-30,House Ads,1,a100006047-1,1
a100006048,2018-01-30,House Ads,1,a100006048-1,1
a100006049,2018-01-30,House Ads,1,a100006049-1,1
a100006050,2018-01-30,Push,1,a100006050-1,1
a100006051,2018-01-30,Facebook,1,a100006051-1,1
a100006052,2018-01-31,Instagram,1,a100006052-1,1
a100006053,2018-01-31,Instagram,1,a100006053-1,1
a100006054,2018-01-31,Facebook,1,a100006054-1,1
a100006055,2018-01-31,House Ads,1,a100006055-1,1
a100006056,2018-01-31,House Ads,1,a100006056-1,1
a100006057,2018-01-31,House Ads,1,a100006057-1,1
a100006058,2018-01-31,Push,1,a100006058-1,1
a100006059,2018-01-01,Facebook,1,a100006059-1,1
a100006060,2018-01-01,Instagram,1,a100006060-1,1
a100006061,2018-01-01,Instagram,1,a100006061-1,1
a100006062,2018-01-01,Facebook,1,a100006062-1,1
a100006063,2018-01-01,House Ads,1,a100006063-1,1
a100006064,2018-01-01,House Ads,1,a100006064-1,1
a100006065,2018-01-01,House Ads,1,a100006065-1,1
a100006066,2018-01-02,Push,1,a100006066-1,1
a100006067,2018-01-02,Facebook,1,a100006067-1,1
a100006068,2018-01-02,Instagram,1,a100006068-1,1
a100006069,2018-01-02,Instagram,1,a100006069-1,1
a100006070,2018-01-02,Facebook,1,a100006070-1,1
a100006071,2018-01-02,House Ads,1,a100006071-1,1
a100006072,2018-01-02,House Ads,1,a100006072-1,1
a100006073,2018-01-03,House Ads,1,a100006073-1,1
a100006074,2018-01-03,Push,1,a100006074-1,1
a100006075,2018-01-03,Facebook,1,a100006075-1,1
a100006076,2018-01-03,Instagram,1,a100006076-1,1
a100006077,2018-01-03,Instagram,1,a100006077-1,1
a100006078,2018-01-03,Facebook,1,a100006078-1,1
a100006079,2018-01-03,House Ads,1,a100006079-1,1
a100006080,2018-01-04,House Ads,1,a100006080-1,1
a100006081,2018-01-04,House Ads,1,a100006081-1,1
a100006082,2018-01-04,House Ads,1,a100006082-1,1
a100006083,2018-01-04,Push,1,a100006083-1,1
a100006084,2018-01-04,Facebook,1,a100006084-1,1
a100006085,2018-01-04,Instagram,1,a100006085-1,1
a100006086,2018-01-04,Instagram,1,a100006086-1,1
a100006087,2018-01-05,Facebook,1,a100006087-1,1
a100006088,2018-01-05,House Ads,1,a100006088-1,1
a100006089,2018-01-05,House Ads,1,a100006089-1,1
a100006090,2018-01-05,House Ads,1,a100006090-1,1
a100006091,2018-01-05,House Ads,1,a100006091-1,1
a100006092,2018-01-05,Push,1,a100006092-1,1
a100006093,2018-01-05,Facebook,1,a100006093-1,1
a100006094,2018-01-06,Instagram,1,a100006094-1,1
a100006095,2018-01-06,Instagram,1,a100006095-1,1
a100006096,2018-01-06,Facebook,1,a100006096-1,1
a100006097,2018-01-06,House Ads,1,a100006097-1,1
a100006098,2018-01-06,House Ads,1,a100006098-1,1
a100006099,2018-01-06,House Ads,1,a100006099-1,1
a100006100,2018-01-06,House Ads,1,a100006100-1,1
a100006101,2018-01-07,Push,1,a100006101-1,1
a100006102,2018-01-07,Facebook,1,a100006102-1,1
a100006103,2018-01-07,Instagram,1,a100006103-1,1
a100006104,2018-01-07,Instagram,1,a100006104-1,1
a100006105,2018-01-07,Facebook,1,a100006105-1,1
a100006106,2018-01-07,House Ads,1,a100006106-1,1
a100006107,2018-01-08,House Ads,1,a100006107-1,1
a100006108,2018-01-08,House Ads,1,a100006108-1,1
a100006109,2018-01-08,House Ads,1,a100006109-1,1
a100006110,2018-01-08,Push,1,a100006110-1,1
a100006111,2018-01-08,Facebook,1,a100006111-1,1
a100006112,2018-01-08,Instagram,1,a100006112-1,1
a100006113,2018-01-08,Instagram,1,a100006113-1,1
a100006114,2018-01-09,Facebook,1,a100006114-1,1
a100006115,2018-01-09,House Ads,1,a100006115-1,1
a100006116,2018-01-09,House Ads,1,a100006116-1,1
a100006117,2018-01-09,House Ads,1,a100006117-1,1
a100006118,2018-01-09,House Ads,1,a100006118-1,1
a100006119,2018-01-09,Push,1,a100006119-1,1
a100006120,2018-01-09,Facebook,1,a100006120-1,1
a100006121,2018-01-10,Instagram,1,a100006121-1,1
a100006122,2018-01-10,Instagram,1,a100006122-1,1
a100006123,2018-01-10,Facebook,1,a100006123-1,1
a100006124,2018-01-10,House Ads,1,a100006124-1,1
a100006125,2018-01-10,House Ads,1,a100006125-1,1
a100006126,2018-01-10,House Ads,1,a100006126-1,1
a100006127,2018-01-10,House Ads,1,a100006127-1,1
a100006128,2018-01-11,Push,1,a100006128-1,1
a100006129,2018-01-11,Facebook,1,a100006129-1,1
a100006130,2018-01-11,Instagram,1,a100006130-1,1
a100006131,2018-01-11,Instagram,1,a100006131-1,1
a100006132,2018-01-11,Facebook,1,a100006132-1,1
a100006133,2018-01-11,House Ads,1,a100006133-1,1
a100006134,2018-01-11,House Ads,1,a100006134-1,1
a100006135,2018-01-12,House Ads,1,a100006135-1,1
a100006136,2018-01-12,House Ads,1,a100006136-1,1
a100006137,2018-01-12,Push,1,a100006137-1,1
a100006138,2018-01-12,House Ads,1,a100006138-1,1
a100006139,2018-01-12,House Ads,1,a100006139-1,1
a100006140,2018-01-12,House Ads,1,a100006140-1,1
a100006141,2018-01-12,Push,1,a100006141-1,1
a100006142,2018-01-13,Facebook,1,a100006142-1,1
a100006143,2018-01-13,Instagram,1,a100006143-1,1
a100006144,2018-01-13,Instagram,1,a100006144-1,1
a100006145,2018-01-13,Facebook,1,a100006145-1,1
a100006146,2018-01-13,House Ads,1,a100006146-1,1
a100006147,2018-01-13,House Ads,1,a100006147-1,1
a100006148,2018-01-13,House Ads,1,a100006148-1,1
a100006149,2018-01-14,House Ads,1,a100006149-1,1
a100006150,2018-01-14,Push,1,a100006150-1,1
a100006151,2018-01-14,House Ads,1,a100006151-1,1
a100006152,2018-01-14,House Ads,1,a100006152-1,1
a100006153,2018-01-14,House Ads,1,a100006153-1,1
a100006154,2018-01-14,Push,1,a100006154-1,1
a100006155,2018-01-14,Facebook,1,a100006155-1,1
a100006156,2018-01-15,Instagram,1,a100006156-1,1
a100006157,2018-01-15,Instagram,1,a100006157-1,1
a100006158,2018-01-15,Facebook,1,a100006158-1,1
a100006159,2018-01-15,House Ads,1,a100006159-1,1
a100006160,2018-01-15,House Ads,1,a100006160-1,1
a100006161,2018-01-15,House Ads,1,a100006161-1,1
a100006162,2018-01-15,House Ads,1,a100006162-1,1
a100006163,2018-01-16,Push,1,a100006163-1,1
a100006164,2018-01-16,House Ads,1,a100006164-1,1
a100006165,2018-01-16,House Ads,1,a100006165-1,1
a100006166,2018-01-16,House Ads,1,a100006166-1,1
a100006167,2018-01-16,Push,1,a100006167-1,1
a100006168,2018-01-16,Facebook,1,a100006168-1,1
a100006169,2018-01-16,Instagram,1,a100006169-1,1
a100006170,2018-01-17,Instagram,1,a100006170-1,1
a100006171,2018-01-17,Facebook,1,a100006171-1,1
a100006172,2018-01-17,House Ads,1,a100006172-1,1
a100006173,2018-01-17,House Ads,1,a100006173-1,1
a100006174,2018-01-17,House Ads,1,a100006174-1,1
a100006175,2018-01-17,House Ads,1,a100006175-1,1
a100006176,2018-01-17,Push,1,a100006176-1,1
a100006177,2018-01-18,House Ads,1,a100006177-1,1
a100006178,2018-01-18,House Ads,1,a100006178-1,1
a100006179,2018-01-18,House Ads,1,a100006179-1,1
a100006180,2018-01-18,Push,1,a100006180-1,1
a100006181,2018-01-18,Facebook,1,a100006181-1,1
a100006182,2018-01-18,Instagram,1,a100006182-1,1
a100006183,2018-01-18,Instagram,1,a100006183-1,1
a100006184,2018-01-19,Facebook,1,a100006184-1,1
a100006185,2018-01-19,House Ads,1,a100006185-1,1
a100006186,2018-01-19,House Ads,1,a100006186-1,1
a100006187,2018-01-19,House Ads,1,a100006187-1,1
a100006188,2018-01-19,House Ads,1,a100006188-1,1
a100006189,2018-01-19,Push,1,a100006189-1,1
a100006190,2018-01-19,House Ads,1,a100006190-1,1
a100006191,2018-01-20,House Ads,1,a100006191-1,1
a100006192,2018-01-20,House Ads,1,a100006192-1,1
a100006193,2018-01-20,Push,1,a100006193-1,1
a100006194,2018-01-20,Facebook,1,a100006194-1,1
a100006195,2018-01-20,Instagram,1,a100006195-1,1
a100006196,2018-01-20,Instagram,1,a100006196-1,1
a100006197,2018-01-20,Facebook,1,a100006197-1,1
a100006198,2018-01-21,House Ads,1,a100006198-1,1
a100006199,2018-01-21,House Ads,1,a100006199-1,1
a100006200,2018-01-21,House Ads,1,a100006200-1,1
a100006201,2018-01-26,House Ads,1,a100006201-1,1
a100006202,2018-01-26,Push,1,a100006202-1,1
a100006203,2018-01-27,House Ads,1,a100006203-1,1
a100006204,2018-01-27,House Ads,1,a100006204-1,1
a100006205,2018-01-27,House Ads,1,a100006205-1,1
a100006206,2018-01-27,Push,1,a100006206-1,1
a100006207,2018-01-27,Facebook,1,a100006207-1,1
a100006208,2018-01-27,Instagram,1,a100006208-1,1
a100006209,2018-01-27,Instagram,1,a100006209-1,1
a100006210,2018-01-28,Facebook,1,a100006210-1,1
a100006211,2018-01-28,House Ads,1,a100006211-1,1
a100006212,2018-01-28,House Ads,1,a100006212-1,1
a100006213,2018-01-28,House Ads,1,a100006213-1,1
a100006214,2018-01-28,House Ads,1,a100006214-1,1
a100006215,2018-01-28,Push,1,a100006215-1,1
a100006216,2018-01-28,House Ads,1,a100006216-1,1
a100006217,2018-01-29,House Ads,1,a100006217-1,1
a100006218,2018-01-29,House Ads,1,a100006218-1,1
a100006219,2018-01-29,Push,1,a100006219-1,1
a100006220,2018-01-29,Facebook,1,a100006220-1,1
a100006221,2018-01-29,Instagram,1,a100006221-1,1
a100006222,2018-01-29,Instagram,1,a100006222-1,1
a100006223,2018-01-29,Facebook,1,a100006223-1,1
a100006224,2018-01-30,House Ads,1,a100006224-1,1
a100006225,2018-01-30,House Ads,1,a100006225-1,1
a100006226,2018-01-30,House Ads,1,a100006226-1,1
a100006227,2018-01-30,House Ads,1,a100006227-1,1
a100006228,2018-01-30,Push,1,a100006228-1,1
a100006229,2018-01-30,House Ads,1,a100006229-1,1
a100006230,2018-01-30,House Ads,1,a100006230-1,1
a100006231,2018-01-31,House Ads,1,a100006231-1,1
a100006232,2018-01-31,Push,1,a100006232-1,1
a100006233,2018-01-31,Facebook,1,a100006233-1,1
a100006234,2018-01-31,Instagram,1,a100006234-1,1
a100006235,2018-01-31,Instagram,1,a100006235-1,1
a100006236,2018-01-31,Facebook,1,a100006236-1,1
a100006237,2018-01-31,House Ads,1,a100006237-1,1
a100006238,2018-01-01,House Ads,1,a100006238-1,1
a100006239,2018-01-01,House Ads,1,a100006239-1,1
a100006240,2018-01-01,House Ads,1,a100006240-1,1
a100006241,2018-01-01,Push,1,a100006241-1,1
a100006242,2018-01-01,House Ads,1,a100006242-1,1
a100006243,2018-01-01,House Ads,1,a100006243-1,1
a100006244,2018-01-01,House Ads,1,a100006244-1,1
a100006245,2018-01-02,Push,1,a100006245-1,1
a100006246,2018-01-02,Facebook,1,a100006246-1,1
a100006247,2018-01-02,Instagram,1,a100006247-1,1
a100006248,2018-01-02,Instagram,1,a100006248-1,1
a100006249,2018-01-02,Facebook,1,a100006249-1,1
a100006250,2018-01-02,House Ads,1,a100006250-1,1
a100006251,2018-01-02,House Ads,1,a100006251-1,1
a100006252,2018-01-03,House Ads,1,a100006252-1,1
a100006253,2018-01-03,House Ads,1,a100006253-1,1
a100006254,2018-01-03,Push,1,a100006254-1,1
a100006255,2018-01-03,House Ads,1,a100006255-1,1
a100006256,2018-01-03,House Ads,1,a100006256-1,1
a100006257,2018-01-03,House Ads,1,a100006257-1,1
a100006258,2018-01-03,Push,1,a100006258-1,1
a100006259,2018-01-04,Facebook,1,a100006259-1,1
a100006260,2018-01-04,Instagram,1,a100006260-1,1
a100006261,2018-01-04,Instagram,1,a100006261-1,1
a100006262,2018-01-04,Facebook,1,a100006262-1,1
a100006263,2018-01-04,House Ads,1,a100006263-1,1
a100006264,2018-01-04,House Ads,1,a100006264-1,1
a100006265,2018-01-04,House Ads,1,a100006265-1,1
a100006266,2018-01-05,House Ads,1,a100006266-1,1
a100006267,2018-01-05,Push,1,a100006267-1,1
a100006268,2018-01-05,House Ads,1,a100006268-1,1
a100006269,2018-01-05,House Ads,1,a100006269-1,1
a100006270,2018-01-05,House Ads,1,a100006270-1,1
a100006271,2018-01-05,Push,1,a100006271-1,1
a100006272,2018-01-05,Facebook,1,a100006272-1,1
a100006273,2018-01-06,Instagram,1,a100006273-1,1
a100006274,2018-01-06,Instagram,1,a100006274-1,1
a100006275,2018-01-06,Facebook,1,a100006275-1,1
a100006276,2018-01-06,House Ads,1,a100006276-1,1
a100006277,2018-01-06,House Ads,1,a100006277-1,1
a100006278,2018-01-06,House Ads,1,a100006278-1,1
a100006279,2018-01-06,House Ads,1,a100006279-1,1
a100006280,2018-01-07,Push,1,a100006280-1,1
a100006281,2018-01-07,House Ads,1,a100006281-1,1
a100006282,2018-01-07,House Ads,1,a100006282-1,1
a100006283,2018-01-07,House Ads,1,a100006283-1,1
a100006284,2018-01-07,Push,1,a100006284-1,1
a100006285,2018-01-07,Facebook,1,a100006285-1,1
a100006286,2018-01-08,Instagram,1,a100006286-1,1
a100006287,2018-01-08,Instagram,1,a100006287-1,1
a100006288,2018-01-08,Facebook,1,a100006288-1,1
a100006289,2018-01-08,House Ads,1,a100006289-1,1
a100006290,2018-01-08,House Ads,1,a100006290-1,1
a100006291,2018-01-08,House Ads,1,a100006291-1,1
a100006292,2018-01-08,House Ads,1,a100006292-1,1
a100006293,2018-01-09,Push,1,a100006293-1,1
a100006294,2018-01-09,House Ads,1,a100006294-1,1
a100006295,2018-01-09,House Ads,1,a100006295-1,1
a100006296,2018-01-09,House Ads,1,a100006296-1,1
a100006297,2018-01-09,Push,1,a100006297-1,1
a100006298,2018-01-09,Facebook,1,a100006298-1,1
a100006299,2018-01-09,Instagram,1,a100006299-1,1
a100006300,2018-01-10,Instagram,1,a100006300-1,1
a100006301,2018-01-10,Facebook,1,a100006301-1,1
a100006302,2018-01-10,House Ads,1,a100006302-1,1
a100006303,2018-01-10,House Ads,1,a100006303-1,1
a100006304,2018-01-10,House Ads,1,a100006304-1,1
a100006305,2018-01-10,House Ads,1,a100006305-1,1
a100006306,2018-01-10,Push,1,a100006306-1,1
a100006307,2018-01-11,House Ads,1,a100006307-1,1
a100006308,2018-01-11,House Ads,1,a100006308-1,1
a100006309,2018-01-11,House Ads,1,a100006309-1,1
a100006310,2018-01-11,Push,1,a100006310-1,1
a100006311,2018-01-11,Facebook,1,a100006311-1,1
a100006312,2018-01-11,Instagram,1,a100006312-1,1
a100006313,2018-01-11,Instagram,1,a100006313-1,1
a100006314,2018-01-12,Facebook,1,a100006314-1,1
a100006315,2018-01-12,House Ads,1,a100006315-1,1
a100006316,2018-01-12,House Ads,1,a100006316-1,1
a100006317,2018-01-12,House Ads,1,a100006317-1,1
a100006318,2018-01-12,House Ads,1,a100006318-1,1
a100006319,2018-01-12,Push,1,a100006319-1,1
a100006320,2018-01-12,House Ads,1,a100006320-1,1
a100006321,2018-01-13,House Ads,1,a100006321-1,1
a100006322,2018-01-13,House Ads,1,a100006322-1,1
a100006323,2018-01-13,Push,1,a100006323-1,1
a100006324,2018-01-13,Facebook,1,a100006324-1,1
a100006325,2018-01-13,Instagram,1,a100006325-1,1
a100006326,2018-01-13,Instagram,1,a100006326-1,1
a100006327,2018-01-13,Facebook,1,a100006327-1,1
a100006328,2018-01-14,House Ads,1,a100006328-1,1
a100006329,2018-01-14,House Ads,1,a100006329-1,1
a100006330,2018-01-14,House Ads,1,a100006330-1,1
a100006331,2018-01-14,House Ads,1,a100006331-1,1
a100006332,2018-01-14,Push,1,a100006332-1,1
a100006333,2018-01-14,House Ads,1,a100006333-1,1
a100006334,2018-01-14,House Ads,1,a100006334-1,1
a100006335,2018-01-15,House Ads,1,a100006335-1,1
a100006336,2018-01-15,Push,1,a100006336-1,1
a100006337,2018-01-15,Facebook,1,a100006337-1,1
a100006338,2018-01-15,Instagram,1,a100006338-1,1
a100006339,2018-01-15,Instagram,1,a100006339-1,1
a100006340,2018-01-15,Facebook,1,a100006340-1,1
a100006341,2018-01-15,House Ads,1,a100006341-1,1
a100006342,2018-01-16,House Ads,1,a100006342-1,1
a100006343,2018-01-16,House Ads,1,a100006343-1,1
a100006344,2018-01-16,House Ads,1,a100006344-1,1
a100006345,2018-01-16,Push,1,a100006345-1,1
a100006346,2018-01-16,House Ads,1,a100006346-1,1
a100006347,2018-01-16,House Ads,1,a100006347-1,1
a100006348,2018-01-16,House Ads,1,a100006348-1,1
a100006349,2018-01-17,Push,1,a100006349-1,1
a100006350,2018-01-17,Facebook,1,a100006350-1,1
a100006351,2018-01-17,Instagram,1,a100006351-1,1
a100006352,2018-01-17,Instagram,1,a100006352-1,1
a100006353,2018-01-17,Facebook,1,a100006353-1,1
a100006354,2018-01-17,House Ads,1,a100006354-1,1
a100006355,2018-01-17,House Ads,1,a100006355-1,1
a100006356,2018-01-18,House Ads,1,a100006356-1,1
a100006357,2018-01-18,House Ads,1,a100006357-1,1
a100006358,2018-01-18,Push,1,a100006358-1,1
a100006359,2018-01-18,House Ads,1,a100006359-1,1
a100006360,2018-01-18,House Ads,1,a100006360-1,1
a100006361,2018-01-18,House Ads,1,a100006361-1,1
a100006362,2018-01-18,Push,1,a100006362-1,1
a100006363,2018-01-19,Facebook,1,a100006363-1,1
a100006364,2018-01-19,Instagram,1,a100006364-1,1
a100006365,2018-01-19,Instagram,1,a100006365-1,1
a100006366,2018-01-19,Facebook,1,a100006366-1,1
a100006367,2018-01-19,House Ads,1,a100006367-1,1
a100006368,2018-01-19,House Ads,1,a100006368-1,1
a100006369,2018-01-19,House Ads,1,a100006369-1,1
a100006370,2018-01-20,House Ads,1,a100006370-1,1
a100006371,2018-01-20,Push,1,a100006371-1,1
a100006372,2018-01-20,House Ads,1,a100006372-1,1
a100006373,2018-01-20,House Ads,1,a100006373-1,1
a100006374,2018-01-20,House Ads,1,a100006374-1,1
a100006375,2018-01-20,Push,1,a100006375-1,1
a100006376,2018-01-20,Facebook,1,a100006376-1,1
a100006377,2018-01-21,Instagram,1,a100006377-1,1
a100006378,2018-01-21,Instagram,1,a100006378-1,1
a100006379,2018-01-21,Facebook,1,a100006379-1,1
a100006380,2018-01-26,House Ads,1,a100006380-1,1
a100006381,2018-01-26,House Ads,1,a100006381-1,1
a100006382,2018-01-27,House Ads,1,a100006382-1,1
a100006383,2018-01-27,House Ads,1,a100006383-1,1
